block,party,rank,name,yomi,lastname,firstname,last_kana,first_kana,age,recommended,status,previous,dup_dist,win_smd,win_pr,loss_ratio
九州ブロック,自由民主党,4,藤丸 敏,ふじまる さとし,藤丸,敏,ふじまる,さとし,57,公明,前,2,福岡7区,1,0,NA
九州ブロック,自由民主党,4,三原 朝彦,みはら あさひこ,三原,朝彦,みはら,あさひこ,70,公明,前,7,福岡9区,1,0,NA
九州ブロック,自由民主党,4,山本 幸三,やまもと こうぞう,山本,幸三,やまもと,こうぞう,69,公明,前,7,福岡10区,1,0,NA
九州ブロック,自由民主党,4,武田 良太,たけだ りょうた,武田,良太,たけだ,りょうた,49,公明,前,5,福岡11区,1,0,NA
九州ブロック,自由民主党,4,岩田 和親,いわた かずちか,岩田,和親,いわた,かずちか,44,公明,前,2,佐賀1区,0,1,74.864
九州ブロック,自由民主党,4,古川 康,ふるかわ やすし,古川,康,ふるかわ,やすし,59,公明,前,1,佐賀2区,0,1,NA
九州ブロック,自由民主党,4,冨岡 勉,とみおか つとむ,冨岡,勉,とみおか,つとむ,69,公明,前,3,長崎1区,0,1,88.384
九州ブロック,自由民主党,4,加藤 寛治,かとう かんじ,加藤,寛治,かとう,かんじ,71,公明,前,2,長崎2区,1,0,NA
九州ブロック,自由民主党,4,北村 誠吾,きたむら せいご,北村,誠吾,きたむら,せいご,70,公明,前,6,長崎4区,1,0,NA
九州ブロック,自由民主党,4,木原 稔,きはら みのる,木原,稔,きはら,みのる,48,NA,前,3,熊本1区,1,0,NA
九州ブロック,自由民主党,4,穴見 陽一,あなみ よういち,穴見,陽一,あなみ,よういち,48,公明,前,2,大分1区,1,0,NA
九州ブロック,自由民主党,4,岩屋 毅,いわや たけし,岩屋,毅,いわや,たけし,60,公明,前,7,大分3区,1,0,NA
九州ブロック,自由民主党,4,武井 俊輔,たけい しゅんすけ,武井,俊輔,たけい,しゅんすけ,42,公明,前,2,宮崎1区,1,0,NA
九州ブロック,自由民主党,4,江藤 拓,えとう たく,江藤,拓,えとう,たく,57,公明,前,5,宮崎2区,1,0,NA
九州ブロック,自由民主党,4,古川 禎久,ふるかわ よしひさ,古川,禎久,ふるかわ,よしひさ,52,公明,前,5,宮崎3区,1,0,NA
九州ブロック,自由民主党,4,金子 万寿夫,かねこ ますお,金子,万寿夫,かねこ,ますお,70,公明,前,2,鹿児島2区,1,0,NA
九州ブロック,自由民主党,4,小里 泰弘,おざと やすひろ,小里,泰弘,おざと,やすひろ,59,公明,前,4,鹿児島3区,1,0,NA
九州ブロック,自由民主党,4,森山 裕,もりやま ひろし,森山,裕,もりやま,ひろし,72,公明,前,5,鹿児島4区,1,0,NA
九州ブロック,自由民主党,4,国場 幸之助,こくば こうのすけ,国場,幸之助,こくば,こうのすけ,44,公明,前,2,沖縄1区,0,1,89.873
九州ブロック,自由民主党,4,宮崎 政久,みやざき まさひさ,宮崎,政久,みやざき,まさひさ,52,公明,前,2,沖縄2区,0,0,69.666
九州ブロック,自由民主党,4,比嘉 奈津美,ひが なつみ,比嘉,奈津美,ひが,なつみ,59,公明,前,2,沖縄3区,0,0,69.649
九州ブロック,自由民主党,4,西銘 恒三郎,にしめ こうさぶろう,西銘,恒三郎,にしめ,こうさぶろう,63,公明,前,4,沖縄4区,1,0,NA
九州ブロック,自由民主党,32,湯川 一行,ゆかわ かずゆき,湯川,一行,ゆかわ,かずゆき,68,NA,元,1,比例単独,0,0,NA
九州ブロック,自由民主党,33,西村 俊隆,にしむら としたか,西村,俊隆,にしむら,としたか,62,NA,新,0,比例単独,0,0,NA
九州ブロック,自由民主党,34,大久保 秀典,おおくぼ ひでのり,大久保,秀典,おおくぼ,ひでのり,63,NA,新,0,比例単独,0,0,NA
九州ブロック,自由民主党,35,川上 健,かわかみ たけし,川上,健,かわかみ,たけし,55,NA,新,0,比例単独,0,0,NA
九州ブロック,幸福実現党,1,江夏 正敏,えなつ まさとし,江夏,正敏,えなつ,まさとし,50,NA,新,0,比例単独,0,0,NA
九州ブロック,幸福実現党,2,吉冨 和枝,よしとみ かずえ,吉冨,和枝,よしとみ,かずえ,58,NA,新,0,比例単独,0,0,NA
九州ブロック,幸福実現党,3,富川 昇,とみかわ のぼる,富川,昇,とみかわ,のぼる,74,NA,新,0,比例単独,0,0,NA
九州ブロック,幸福実現党,4,前田 浩一,まえだ こういち,前田,浩一,まえだ,こういち,46,NA,新,0,比例単独,0,0,NA
九州ブロック,公明党,1,江田 康幸,えだ やすゆき,江田,康幸,えだ,やすゆき,61,NA,前,6,比例単独,0,1,NA
九州ブロック,公明党,2,遠山 清彦,とおやま きよひこ,遠山,清彦,とおやま,きよひこ,48,NA,前,3,比例単独,0,1,NA
九州ブロック,公明党,3,浜地 雅一,はまち まさかず,浜地,雅一,はまち,まさかず,47,NA,前,2,比例単独,0,1,NA
九州ブロック,公明党,4,吉田 宣弘,よしだ のぶひろ,吉田,宣弘,よしだ,のぶひろ,49,NA,前,1,比例単独,0,0,NA
九州ブロック,公明党,5,上地 崇,うえち たかし,上地,崇,うえち,たかし,29,NA,新,0,比例単独,0,0,NA
九州ブロック,公明党,6,吉田 久美子,よしだ くみこ,吉田,久美子,よしだ,くみこ,54,NA,新,0,比例単独,0,0,NA
九州ブロック,社会民主党,1,照屋 寛徳,てるや かんとく,照屋,寛徳,てるや,かんとく,72,NA,前,5,沖縄2区,1,0,NA
九州ブロック,社会民主党,1,吉川 元,よしかわ はじめ,吉川,元,よしかわ,はじめ,51,立憲,前,2,大分2区,0,1,78.78
九州ブロック,社会民主党,1,竹内 信昭,たけうち のぶあき,竹内,信昭,たけうち,のぶあき,64,NA,新,0,福岡11区,0,0,28.13
九州ブロック,社会民主党,1,和田 要,わだ かなめ,和田,要,わだ,かなめ,68,NA,新,0,熊本2区,0,0,30.309
九州ブロック,社会民主党,1,野呂 正和,のろ まさかず,野呂,正和,のろ,まさかず,66,NA,新,0,鹿児島4区,0,0,41.284
九州ブロック,日本共産党,1,赤嶺 政賢,あかみね せいけん,赤嶺,政賢,あかみね,せいけん,69,NA,前,6,沖縄1区,1,0,NA
九州ブロック,日本共産党,2,田村 貴昭,たむら たかあき,田村,貴昭,たむら,たかあき,56,NA,前,1,福岡10区,0,1,35.121
九州ブロック,日本共産党,3,真島 省三,まじま しょうぞう,真島,省三,まじま,しょうぞう,54,NA,前,1,福岡9区,0,0,32.448
九州ブロック,日本共産党,4,松岡 勝,まつおか まさる,松岡,勝,まつおか,まさる,44,NA,新,0,比例単独,0,0,NA
九州ブロック,日本共産党,5,山下 魁,やました かい,山下,魁,やました,かい,40,NA,新,0,比例単独,0,0,NA
九州ブロック,日本共産党,6,益田 牧子,ますだ まきこ,益田,牧子,ますだ,まきこ,67,NA,新,0,比例単独,0,0,NA
九州ブロック,立憲民主党,1,山本 剛正,やまもと ごうせい,山本,剛正,やまもと,ごうせい,45,NA,元,1,福岡1区,0,0,52.223
九州ブロック,立憲民主党,1,山内 康一,やまうち こういち,山内,康一,やまうち,こういち,44,NA,元,3,福岡3区,0,1,69.43
九州ブロック,立憲民主党,1,矢上 雅義,やがみ まさよし,矢上,雅義,やがみ,まさよし,57,NA,元,2,熊本4区,0,1,59.34
九州ブロック,立憲民主党,1,横光 克彦,よこみつ かつひこ,横光,克彦,よこみつ,かつひこ,73,NA,元,6,大分3区,0,1,84.63
九州ブロック,立憲民主党,1,川内 博史,かわうち ひろし,川内,博史,かわうち,ひろし,55,NA,元,5,鹿児島1区,1,0,NA
九州ブロック,立憲民主党,6,仲間 昌信,なかま しょうしん,仲間,昌信,なかま,しょうしん,69,NA,新,0,比例単独,0,0,NA
九州ブロック,立憲民主党,7,藤田 一枝,ふじた かずえ,藤田,一枝,ふじた,かずえ,68,NA,元,2,比例単独,0,0,NA
九州ブロック,希望の党,1,中山 成彬,なかやま なりあき,中山,成彬,なかやま,なりあき,74,NA,元,7,比例単独,0,1,NA
九州ブロック,希望の党,2,石井 英俊,いしい ひでとし,石井,英俊,いしい,ひでとし,41,NA,新,0,福岡1区,0,0,36.685
九州ブロック,希望の党,2,稲富 修二,いなとみ しゅうじ,稲富,修二,いなとみ,しゅうじ,47,NA,元,1,福岡2区,0,1,92.52
九州ブロック,希望の党,2,楠田 大蔵,くすだ だいぞう,楠田,大蔵,くすだ,だいぞう,42,NA,元,3,福岡5区,0,0,78.116
九州ブロック,希望の党,2,原 圭助,はら けいすけ,原,圭助,はら,けいすけ,39,NA,新,0,福岡7区,0,0,52.679
九州ブロック,希望の党,2,緒方 林太郎,おがた りんたろう,緒方,林太郎,おがた,りんたろう,44,NA,前,2,福岡9区,0,0,86.317
九州ブロック,希望の党,2,城井 崇,きい たかし,城井,崇,きい,たかし,44,NA,元,2,福岡10区,0,1,91.33
九州ブロック,希望の党,2,村上 智信,むらかみ とものぶ,村上,智信,むらかみ,とものぶ,48,NA,新,0,福岡11区,0,0,52.182
九州ブロック,希望の党,2,大串 博志,おおぐし ひろし,大串,博志,おおぐし,ひろし,52,NA,前,4,佐賀2区,1,0,NA
九州ブロック,希望の党,2,西岡 秀子,にしおか ひでこ,西岡,秀子,にしおか,ひでこ,53,NA,新,0,長崎1区,1,0,NA
九州ブロック,希望の党,2,山口 初實,やまぐち はつみ,山口,初實,やまぐち,はつみ,69,NA,新,0,長崎2区,0,0,58.787
九州ブロック,希望の党,2,末次 精一,すえつぐ せいいち,末次,精一,すえつぐ,せいいち,54,NA,新,0,長崎3区,0,0,42.33
九州ブロック,希望の党,2,宮島 大典,みやじま だいすけ,宮島,大典,みやじま,だいすけ,54,NA,元,2,長崎4区,0,0,82.73
九州ブロック,希望の党,2,松野 頼久,まつの よりひさ,松野,頼久,まつの,よりひさ,57,NA,前,6,熊本1区,0,0,78.079
九州ブロック,希望の党,2,吉良 州司,きら しゅうじ,吉良,州司,きら,しゅうじ,59,NA,前,4,大分1区,0,1,96.649
九州ブロック,希望の党,2,外山 斎,とやま いつき,外山,斎,とやま,いつき,41,NA,新,0,宮崎1区,0,0,60.188
九州ブロック,希望の党,2,花輪 智史,はなわ ともふみ,花輪,智史,はなわ,ともふみ,51,NA,新,0,宮崎3区,0,0,28.86
九州ブロック,希望の党,2,斎藤 佳代,さいとう かよ,斎藤,佳代,さいとう,かよ,38,NA,新,0,鹿児島2区,0,0,44.331
九州ブロック,希望の党,2,野間 健,のま たけし,野間,健,のま,たけし,59,NA,前,2,鹿児島3区,0,0,88.038
九州ブロック,希望の党,20,並木 浩一,なみき こういち,並木,浩一,なみき,こういち,56,NA,新,0,比例単独,0,0,NA
九州ブロック,希望の党,21,森田 俊文,もりた としふみ,森田,俊文,もりた,としふみ,54,NA,新,0,比例単独,0,0,NA
九州ブロック,日本維新の会,1,河野 正美,かわの まさみ,河野,正美,かわの,まさみ,56,希望,前,2,福岡4区,0,0,49.105
九州ブロック,日本維新の会,1,口石 竜三,くちいし りゅうぞう,口石,竜三,くちいし,りゅうぞう,48,NA,新,0,長崎3区,0,0,10.083
九州ブロック,日本維新の会,1,山之内 毅,やまのうち つよし,山之内,毅,やまのうち,つよし,35,NA,元,1,鹿児島1区,0,0,35.065
九州ブロック,日本維新の会,1,下地 幹郎,しもじ みきお,下地,幹郎,しもじ,みきお,56,希望,前,5,沖縄1区,0,1,56.455
