"cowcode","iso3","country","etype2","etype3","parliamentarism","timing1","timing2","reason","held_date","held_year","held_month","held_wday","sche_date","sche_year","sche_month","sche_wday","dif_days","termlength","days_fr_last","concurrent"
70,"MEX","Mexico","legislative","lower house","presidentialism",1,0,0,1976-07-04,1976,7,"Sunday",1976-07-04,1976,7,"Sunday",0,3,1099,1
70,"MEX","Mexico","presidential","presidential","presidentialism",1,0,0,1976-07-04,1976,7,"Sunday",1976-07-04,1976,7,"Sunday",0,6,2191,1
70,"MEX","Mexico","legislative","lower house","presidentialism",1,0,0,1979-07-01,1979,7,"Sunday",1979-07-01,1979,7,"Sunday",0,3,1092,0
70,"MEX","Mexico","legislative","lower house","presidentialism",1,0,0,1982-07-04,1982,7,"Sunday",1982-07-04,1982,7,"Sunday",0,3,1099,1
70,"MEX","Mexico","presidential","presidential","presidentialism",1,0,0,1982-07-04,1982,7,"Sunday",1982-07-04,1982,7,"Sunday",0,6,2191,1
70,"MEX","Mexico","legislative","lower house","presidentialism",1,0,0,1985-07-07,1985,7,"Sunday",1985-07-07,1985,7,"Sunday",0,3,1099,0
70,"MEX","Mexico","legislative","lower house","presidentialism",1,0,0,1988-07-06,1988,7,"Wednesday",1988-07-06,1988,7,"Wednesday",0,3,1095,1
70,"MEX","Mexico","presidential","presidential","presidentialism",1,0,0,1988-07-06,1988,7,"Wednesday",1988-07-06,1988,7,"Wednesday",0,6,2194,1
70,"MEX","Mexico","legislative","lower house","presidentialism",1,0,0,1991-08-18,1991,8,"Sunday",1991-08-18,1991,8,"Sunday",0,3,1138,0
70,"MEX","Mexico","legislative","lower house","presidentialism",1,0,0,1994-08-21,1994,8,"Sunday",1994-08-21,1994,8,"Sunday",0,3,1099,1
70,"MEX","Mexico","presidential","presidential","presidentialism",1,0,0,1994-08-21,1994,8,"Sunday",1994-08-21,1994,8,"Sunday",0,6,2237,1
70,"MEX","Mexico","legislative","lower house","presidentialism",1,0,0,1997-07-06,1997,7,"Sunday",1997-07-06,1997,7,"Sunday",0,3,1050,0
70,"MEX","Mexico","legislative","lower house","presidentialism",1,0,0,2000-07-02,2000,7,"Sunday",2000-07-02,2000,7,"Sunday",0,3,1092,1
70,"MEX","Mexico","presidential","presidential","presidentialism",1,0,0,2000-07-02,2000,7,"Sunday",2000-07-02,2000,7,"Sunday",0,6,2142,1
70,"MEX","Mexico","legislative","lower house","presidentialism",1,0,0,2003-07-06,2003,7,"Sunday",2003-07-06,2003,7,"Sunday",0,3,1099,0
70,"MEX","Mexico","legislative","lower house","presidentialism",1,0,0,2006-07-02,2006,7,"Sunday",2006-07-02,2006,7,"Sunday",0,3,1092,1
70,"MEX","Mexico","presidential","presidential","presidentialism",1,0,0,2006-07-02,2006,7,"Sunday",2006-07-02,2006,7,"Sunday",0,6,2191,1
70,"MEX","Mexico","legislative","lower house","presidentialism",1,0,0,2009-07-05,2009,7,"Sunday",2009-07-05,2009,7,"Sunday",0,3,1099,0
70,"MEX","Mexico","legislative","lower house","presidentialism",1,0,0,2012-07-01,2012,7,"Sunday",2012-07-01,2012,7,"Sunday",0,3,1092,1
70,"MEX","Mexico","presidential","presidential","presidentialism",1,0,0,2012-07-01,2012,7,"Sunday",2012-07-01,2012,7,"Sunday",0,6,2191,1
70,"MEX","Mexico","legislative","lower house","presidentialism",1,0,0,2015-06-07,2015,6,"Sunday",2015-06-07,2015,6,"Sunday",0,3,1071,0
70,"MEX","Mexico","legislative","lower house","presidentialism",1,0,0,2018-07-01,2018,7,"Sunday",2018-07-01,2018,7,"Sunday",0,3,1120,1
70,"MEX","Mexico","presidential","presidential","presidentialism",1,0,0,2018-07-01,2018,7,"Sunday",2018-07-01,2018,7,"Sunday",0,6,2191,1
70,"MEX","Mexico","legislative","lower house","presidentialism",2,-1,9,2021-06-06,2021,6,"Sunday",2021-07-01,2021,7,"Thursday",-25,3,1071,0
90,"GTM","Guatemala","legislative","lower house","presidentialism",2,-1,9,1947-01-24,1947,1,"Friday",1948-12-17,1948,12,"Friday",-693,4,NA,0
90,"GTM","Guatemala","legislative","lower house","presidentialism",2,-1,9,1948-11-26,1948,11,"Friday",1951-01-24,1951,1,"Wednesday",-789,4,672,0
90,"GTM","Guatemala","legislative","lower house","presidentialism",2,-1,9,1950-12-16,1950,12,"Saturday",1952-11-26,1952,11,"Wednesday",-711,4,750,0
90,"GTM","Guatemala","presidential","presidential","presidentialism",1,0,0,1950-11-10,1950,11,"Friday",1950-11-10,1950,11,"Friday",0,6,NA,0
90,"GTM","Guatemala","legislative","lower house","presidentialism",2,-1,9,1953-01-16,1953,1,"Friday",1954-12-16,1954,12,"Thursday",-699,4,762,0
90,"GTM","Guatemala","legislative","lower house","presidentialism",2,-1,3,1955-12-18,1955,12,"Sunday",1957-01-16,1957,1,"Wednesday",-395,6,1066,0
90,"GTM","Guatemala","legislative","lower house","presidentialism",2,-1,1,1957-10-20,1957,10,"Sunday",1961-10-20,1961,10,"Friday",-1461,6,672,1
90,"GTM","Guatemala","presidential","presidential","presidentialism",2,1,9,1957-10-20,1957,10,"Sunday",1956-11-10,1956,11,"Saturday",344,6,2536,1
90,"GTM","Guatemala","legislative","lower house","presidentialism",2,-1,2,1958-01-19,1958,1,"Sunday",1963-10-20,1963,10,"Sunday",-2100,6,91,1
90,"GTM","Guatemala","presidential","presidential","presidentialism",2,-1,2,1958-01-19,1958,1,"Sunday",1961-10-20,1961,10,"Friday",-1370,6,91,1
90,"GTM","Guatemala","legislative","lower house","presidentialism",2,-1,9,1959-12-16,1959,12,"Wednesday",1964-12-16,1964,12,"Wednesday",-1827,6,696,0
90,"GTM","Guatemala","legislative","lower house","presidentialism",2,-1,9,1961-12-03,1961,12,"Sunday",1965-12-16,1965,12,"Thursday",-1474,6,718,0
90,"GTM","Guatemala","legislative","lower house","presidentialism",2,-1,1,1966-03-06,1966,3,"Sunday",1967-12-03,1967,12,"Sunday",-637,4,1554,1
90,"GTM","Guatemala","presidential","presidential","presidentialism",2,1,9,1966-03-06,1966,3,"Sunday",1964-01-19,1964,1,"Sunday",777,4,2968,1
90,"GTM","Guatemala","legislative","lower house","presidentialism",1,0,0,1970-03-01,1970,3,"Sunday",1970-03-01,1970,3,"Sunday",0,4,1456,1
90,"GTM","Guatemala","presidential","presidential","presidentialism",1,0,0,1970-03-01,1970,3,"Sunday",1970-03-01,1970,3,"Sunday",0,4,1456,1
90,"GTM","Guatemala","legislative","lower house","presidentialism",1,0,0,1974-03-03,1974,3,"Sunday",1974-03-03,1974,3,"Sunday",0,4,1463,1
90,"GTM","Guatemala","presidential","presidential","presidentialism",1,0,0,1974-03-03,1974,3,"Sunday",1974-03-03,1974,3,"Sunday",0,4,1463,1
90,"GTM","Guatemala","legislative","lower house","presidentialism",1,0,0,1978-03-05,1978,3,"Sunday",1978-03-05,1978,3,"Sunday",0,4,1463,1
90,"GTM","Guatemala","presidential","presidential","presidentialism",1,0,0,1978-03-05,1978,3,"Sunday",1978-03-05,1978,3,"Sunday",0,4,1463,1
90,"GTM","Guatemala","legislative","lower house","presidentialism",1,0,0,1982-03-07,1982,3,"Sunday",1982-03-07,1982,3,"Sunday",0,4,1463,1
90,"GTM","Guatemala","presidential","presidential","presidentialism",1,0,0,1982-03-07,1982,3,"Sunday",1982-03-07,1982,3,"Sunday",0,4,1463,1
90,"GTM","Guatemala","legislative","lower house","presidentialism",1,0,0,1985-11-03,1985,11,"Sunday",1985-11-03,1985,11,"Sunday",0,4,1337,1
90,"GTM","Guatemala","presidential","presidential","presidentialism",1,0,0,1985-11-03,1985,11,"Sunday",1985-11-03,1985,11,"Sunday",0,4,1337,1
90,"GTM","Guatemala","legislative","lower house","presidentialism",1,0,0,1990-11-11,1990,11,"Sunday",1990-11-11,1990,11,"Sunday",0,4,1834,1
90,"GTM","Guatemala","presidential","presidential","presidentialism",1,0,0,1990-11-11,1990,11,"Sunday",1990-11-11,1990,11,"Sunday",0,4,1834,1
90,"GTM","Guatemala","legislative","lower house","parliamentarism",2,-1,9,1994-08-14,1994,8,"Sunday",1995-11-11,1995,11,"Saturday",-454,4,1372,0
90,"GTM","Guatemala","legislative","lower house","parliamentarism",1,0,1,1995-11-12,1995,11,"Sunday",1995-11-12,1995,11,"Sunday",0,4,455,1
90,"GTM","Guatemala","presidential","presidential","parliamentarism",1,0,0,1995-11-12,1995,11,"Sunday",1995-11-12,1995,11,"Sunday",0,4,1827,1
90,"GTM","Guatemala","legislative","lower house","presidentialism",1,0,0,1999-11-07,1999,11,"Sunday",1999-11-07,1999,11,"Sunday",0,4,1456,1
90,"GTM","Guatemala","presidential","presidential","presidentialism",1,0,0,1999-11-07,1999,11,"Sunday",1999-11-07,1999,11,"Sunday",0,4,1456,1
90,"GTM","Guatemala","legislative","lower house","presidentialism",1,0,0,2003-11-09,2003,11,"Sunday",2003-11-09,2003,11,"Sunday",0,4,1463,1
90,"GTM","Guatemala","presidential","presidential","presidentialism",1,0,0,2003-11-09,2003,11,"Sunday",2003-11-09,2003,11,"Sunday",0,4,1463,1
90,"GTM","Guatemala","legislative","lower house","presidentialism",1,0,0,2007-09-09,2007,9,"Sunday",2007-09-09,2007,9,"Sunday",0,4,1400,1
90,"GTM","Guatemala","presidential","presidential","presidentialism",1,0,0,2007-09-09,2007,9,"Sunday",2007-09-09,2007,9,"Sunday",0,4,1400,1
90,"GTM","Guatemala","legislative","lower house","presidentialism",1,0,0,2011-09-11,2011,9,"Sunday",2011-09-11,2011,9,"Sunday",0,4,1463,1
90,"GTM","Guatemala","presidential","presidential","presidentialism",1,0,0,2011-09-11,2011,9,"Sunday",2011-09-11,2011,9,"Sunday",0,4,1463,1
90,"GTM","Guatemala","legislative","lower house","presidentialism",1,0,0,2015-09-06,2015,9,"Sunday",2015-09-06,2015,9,"Sunday",0,4,1456,1
90,"GTM","Guatemala","presidential","presidential","presidentialism",1,0,0,2015-09-06,2015,9,"Sunday",2015-09-06,2015,9,"Sunday",0,4,1456,1
90,"GTM","Guatemala","legislative","lower house","presidentialism",1,0,0,2019-06-16,2019,6,"Sunday",2019-06-16,2019,6,"Sunday",0,4,1379,1
90,"GTM","Guatemala","presidential","presidential","presidentialism",1,0,0,2019-06-16,2019,6,"Sunday",2019-06-16,2019,6,"Sunday",0,4,1379,1
90,"GTM","Guatemala","legislative","lower house","presidentialism",1,0,0,2023-06-25,2023,6,"Sunday",2023-06-15,2023,6,"Thursday",10,4,1470,1
90,"GTM","Guatemala","presidential","presidential","presidentialism",1,0,0,2023-06-25,2023,6,"Sunday",2023-06-15,2023,6,"Thursday",10,4,1470,1
91,"HND","Honduras","legislative","lower house","presidentialism",1,0,0,1948-10-10,1948,10,"Sunday",1948-10-11,1948,10,"Monday",-1,6,NA,1
91,"HND","Honduras","presidential","presidential","presidentialism",3,NA,1,1948-10-10,1948,10,"Sunday",NA,NA,NA,NA,NA,6,NA,1
91,"HND","Honduras","legislative","lower house","presidentialism",1,0,0,1954-10-10,1954,10,"Sunday",1954-10-10,1954,10,"Sunday",0,6,2191,1
91,"HND","Honduras","presidential","presidential","presidentialism",1,0,0,1954-10-10,1954,10,"Sunday",1954-10-10,1954,10,"Sunday",0,6,2191,1
91,"HND","Honduras","legislative","lower house","presidentialism",2,1,1,1971-03-28,1971,3,"Sunday",1964-10-10,1964,10,"Saturday",2360,4,6013,1
91,"HND","Honduras","presidential","presidential","presidentialism",2,1,1,1971-03-28,1971,3,"Sunday",1960-10-10,1960,10,"Monday",3821,4,6013,1
91,"HND","Honduras","legislative","lower house","presidentialism",3,NA,1,1981-11-29,1981,11,"Sunday",NA,NA,NA,NA,NA,4,3899,1
91,"HND","Honduras","presidential","presidential","presidentialism",1,0,0,1981-11-29,1981,11,"Sunday",1981-11-29,1981,11,"Sunday",0,4,3899,1
91,"HND","Honduras","legislative","lower house","parliamentarism",1,0,0,1985-11-24,1985,11,"Sunday",1985-11-24,1985,11,"Sunday",0,4,1456,1
91,"HND","Honduras","presidential","presidential","parliamentarism",1,0,0,1985-11-24,1985,11,"Sunday",1985-11-24,1985,11,"Sunday",0,4,1456,1
91,"HND","Honduras","legislative","lower house","parliamentarism",1,0,0,1989-11-26,1989,11,"Sunday",1989-11-26,1989,11,"Sunday",0,4,1463,1
91,"HND","Honduras","presidential","presidential","parliamentarism",1,0,0,1989-11-26,1989,11,"Sunday",1989-11-26,1989,11,"Sunday",0,4,1463,1
91,"HND","Honduras","legislative","lower house","presidentialism",1,0,0,1993-11-28,1993,11,"Sunday",1993-11-28,1993,11,"Sunday",0,4,1463,1
91,"HND","Honduras","presidential","presidential","presidentialism",1,0,0,1993-11-28,1993,11,"Sunday",1993-11-28,1993,11,"Sunday",0,4,1463,1
91,"HND","Honduras","legislative","lower house","presidentialism",1,0,0,1997-11-30,1997,11,"Sunday",1997-11-30,1997,11,"Sunday",0,4,1463,1
91,"HND","Honduras","presidential","presidential","presidentialism",1,0,0,1997-11-30,1997,11,"Sunday",1997-11-30,1997,11,"Sunday",0,4,1463,1
91,"HND","Honduras","legislative","lower house","presidentialism",1,0,0,2001-11-25,2001,11,"Sunday",2001-11-25,2001,11,"Sunday",0,4,1456,1
91,"HND","Honduras","presidential","presidential","presidentialism",1,0,0,2001-11-25,2001,11,"Sunday",2001-11-25,2001,11,"Sunday",0,4,1456,1
91,"HND","Honduras","legislative","lower house","presidentialism",1,0,0,2005-11-27,2005,11,"Sunday",2005-11-27,2005,11,"Sunday",0,4,1463,1
91,"HND","Honduras","presidential","presidential","presidentialism",1,0,0,2005-11-27,2005,11,"Sunday",2005-11-27,2005,11,"Sunday",0,4,1463,1
91,"HND","Honduras","legislative","lower house","presidentialism",1,0,0,2009-11-29,2009,11,"Sunday",2009-11-29,2009,11,"Sunday",0,4,1463,1
91,"HND","Honduras","presidential","presidential","presidentialism",1,0,0,2009-11-29,2009,11,"Sunday",2009-11-29,2009,11,"Sunday",0,4,1463,1
91,"HND","Honduras","legislative","lower house","presidentialism",1,0,0,2013-11-24,2013,11,"Sunday",2013-11-24,2013,11,"Sunday",0,4,1456,1
91,"HND","Honduras","presidential","presidential","presidentialism",1,0,0,2013-11-24,2013,11,"Sunday",2013-11-24,2013,11,"Sunday",0,4,1456,1
91,"HND","Honduras","legislative","lower house","presidentialism",1,0,0,2017-11-26,2017,11,"Sunday",2017-11-26,2017,11,"Sunday",0,4,1463,1
91,"HND","Honduras","presidential","presidential","presidentialism",1,0,0,2017-11-26,2017,11,"Sunday",2017-11-26,2017,11,"Sunday",0,4,1463,1
91,"HND","Honduras","legislative","lower house","presidentialism",1,0,0,2021-11-28,2021,11,"Sunday",2021-11-26,2021,11,"Friday",2,4,1463,1
91,"HND","Honduras","presidential","presidential","presidentialism",1,0,0,2021-11-28,2021,11,"Sunday",2021-11-26,2021,11,"Friday",2,4,1463,1
92,"SLV","El Salvador","presidential","presidential","presidentialism",3,NA,9,1945-01-14,1945,1,"Sunday",NA,NA,NA,NA,NA,6,NA,0
92,"SLV","El Salvador","presidential","presidential","presidentialism",3,NA,9,1950-03-26,1950,3,"Sunday",NA,NA,NA,NA,NA,6,1897,0
92,"SLV","El Salvador","legislative","lower house","presidentialism",1,0,0,1952-05-11,1952,5,"Sunday",1952-05-11,1952,5,"Sunday",0,2,NA,0
92,"SLV","El Salvador","legislative","lower house","presidentialism",1,0,0,1954-05-02,1954,5,"Sunday",1954-05-02,1954,5,"Sunday",0,2,721,0
92,"SLV","El Salvador","legislative","lower house","presidentialism",1,0,0,1956-05-13,1956,5,"Sunday",1956-05-13,1956,5,"Sunday",0,2,742,0
92,"SLV","El Salvador","presidential","presidential","presidentialism",1,0,0,1956-03-04,1956,3,"Sunday",1956-03-04,1956,3,"Sunday",0,6,2170,0
92,"SLV","El Salvador","legislative","lower house","presidentialism",1,0,0,1958-03-23,1958,3,"Sunday",1958-03-23,1958,3,"Sunday",0,2,679,0
92,"SLV","El Salvador","legislative","lower house","presidentialism",1,0,0,1960-04-24,1960,4,"Sunday",1960-04-24,1960,4,"Sunday",0,2,763,0
92,"SLV","El Salvador","presidential","presidential","presidentialism",2,1,9,1962-04-29,1962,4,"Sunday",1962-03-04,1962,3,"Sunday",56,5,2247,0
92,"SLV","El Salvador","legislative","lower house","presidentialism",1,0,0,1964-03-08,1964,3,"Sunday",1964-03-08,1964,3,"Sunday",0,2,1414,0
92,"SLV","El Salvador","legislative","lower house","presidentialism",1,0,0,1966-03-13,1966,3,"Sunday",1966-03-13,1966,3,"Sunday",0,2,735,0
92,"SLV","El Salvador","presidential","presidential","presidentialism",1,0,0,1967-03-05,1967,3,"Sunday",1967-03-05,1967,3,"Sunday",0,5,1771,0
92,"SLV","El Salvador","legislative","lower house","presidentialism",1,0,0,1968-03-12,1968,3,"Tuesday",1968-03-12,1968,3,"Tuesday",0,2,730,0
92,"SLV","El Salvador","legislative","lower house","presidentialism",1,0,0,1970-03-08,1970,3,"Sunday",1970-03-08,1970,3,"Sunday",0,2,726,0
92,"SLV","El Salvador","legislative","lower house","presidentialism",1,0,0,1972-03-12,1972,3,"Sunday",1972-03-12,1972,3,"Sunday",0,2,735,0
92,"SLV","El Salvador","presidential","presidential","presidentialism",1,0,0,1972-02-20,1972,2,"Sunday",1972-02-20,1972,2,"Sunday",0,5,1813,0
92,"SLV","El Salvador","legislative","lower house","presidentialism",1,0,0,1974-03-10,1974,3,"Sunday",1974-03-10,1974,3,"Sunday",0,2,728,0
92,"SLV","El Salvador","legislative","lower house","presidentialism",1,0,0,1976-03-14,1976,3,"Sunday",1976-03-14,1976,3,"Sunday",0,2,735,0
92,"SLV","El Salvador","presidential","presidential","presidentialism",1,0,0,1977-02-20,1977,2,"Sunday",1977-02-20,1977,2,"Sunday",0,5,1827,0
92,"SLV","El Salvador","legislative","lower house","presidentialism",1,0,0,1978-03-12,1978,3,"Sunday",1978-03-12,1978,3,"Sunday",0,2,728,0
92,"SLV","El Salvador",NA,NA,"presidentialism",NA,NA,NA,1982-03-28,1982,3,"Sunday",NA,NA,NA,NA,NA,3,NA,0
92,"SLV","El Salvador","presidential","presidential","presidentialism",2,1,1,1984-03-25,1984,3,"Sunday",1982-02-20,1982,2,"Saturday",764,5,2590,0
92,"SLV","El Salvador","legislative","lower house","presidentialism",2,1,1,1985-03-31,1985,3,"Sunday",1980-03-12,1980,3,"Wednesday",1845,3,2576,0
92,"SLV","El Salvador","legislative","lower house","presidentialism",1,0,0,1988-03-20,1988,3,"Sunday",1988-03-20,1988,3,"Sunday",0,3,1085,0
92,"SLV","El Salvador","presidential","presidential","presidentialism",1,0,0,1989-03-19,1989,3,"Sunday",1989-03-19,1989,3,"Sunday",0,5,1820,0
92,"SLV","El Salvador","legislative","lower house","presidentialism",1,0,0,1991-03-10,1991,3,"Sunday",1991-03-10,1991,3,"Sunday",0,3,1085,0
92,"SLV","El Salvador","legislative","lower house","presidentialism",1,0,0,1994-03-20,1994,3,"Sunday",1994-03-20,1994,3,"Sunday",0,3,1106,1
92,"SLV","El Salvador","presidential","presidential","presidentialism",1,0,0,1994-03-20,1994,3,"Sunday",1994-03-20,1994,3,"Sunday",0,5,1827,1
92,"SLV","El Salvador","legislative","lower house","presidentialism",1,0,0,1997-03-16,1997,3,"Sunday",1997-03-16,1997,3,"Sunday",0,3,1092,0
92,"SLV","El Salvador","presidential","presidential","presidentialism",1,0,0,1999-03-07,1999,3,"Sunday",1999-03-07,1999,3,"Sunday",0,5,1813,0
92,"SLV","El Salvador","legislative","lower house","presidentialism",1,0,0,2000-03-12,2000,3,"Sunday",2000-03-12,2000,3,"Sunday",0,3,1092,0
92,"SLV","El Salvador","legislative","lower house","presidentialism",1,0,0,2003-03-16,2003,3,"Sunday",2003-03-16,2003,3,"Sunday",0,3,1099,0
92,"SLV","El Salvador","presidential","presidential","presidentialism",1,0,0,2004-03-21,2004,3,"Sunday",2004-03-21,2004,3,"Sunday",0,5,1841,0
92,"SLV","El Salvador","legislative","lower house","presidentialism",1,0,0,2006-03-12,2006,3,"Sunday",2006-03-12,2006,3,"Sunday",0,3,1092,0
92,"SLV","El Salvador","legislative","lower house","presidentialism",1,0,0,2009-01-18,2009,1,"Sunday",2009-01-18,2009,1,"Sunday",0,3,1043,0
92,"SLV","El Salvador","presidential","presidential","presidentialism",1,0,0,2009-03-15,2009,3,"Sunday",2009-03-15,2009,3,"Sunday",0,5,1820,0
92,"SLV","El Salvador","legislative","lower house","presidentialism",1,0,0,2012-03-11,2012,3,"Sunday",2012-03-11,2012,3,"Sunday",0,3,1148,0
92,"SLV","El Salvador","presidential","presidential","presidentialism",1,0,0,2014-02-02,2014,2,"Sunday",2014-02-02,2014,2,"Sunday",0,5,1785,0
92,"SLV","El Salvador","legislative","lower house","presidentialism",1,0,0,2015-03-01,2015,3,"Sunday",2015-03-01,2015,3,"Sunday",0,3,1085,0
92,"SLV","El Salvador","legislative","lower house","presidentialism",1,0,0,2018-03-04,2018,3,"Sunday",2018-03-04,2018,3,"Sunday",0,3,1099,0
92,"SLV","El Salvador","presidential","presidential","presidentialism",1,0,0,2019-02-03,2019,2,"Sunday",2019-02-03,2019,2,"Sunday",0,5,1827,0
92,"SLV","El Salvador","legislative","lower house","presidentialism",1,0,0,2021-02-28,2021,2,"Sunday",2021-03-04,2021,3,"Thursday",-4,3,1092,0
93,"NIC","Nicaragua","legislative","lower house","presidentialism",3,NA,9,1947-02-02,1947,2,"Sunday",NA,NA,NA,NA,NA,NA,NA,1
93,"NIC","Nicaragua","presidential","presidential","presidentialism",2,1,9,1947-02-02,1947,2,"Sunday",1944-12-08,1944,12,"Friday",786,8,NA,1
